SK_PLAYER,SK_PLAYER_OPPONENT,TOTAL_MATCHES,TOTAL_WINS,TOTAL_LOSSES,DATE_INGESTION
951,2219,1,1,0,2026-08-22
951,2225,1,1,0,2026-08-22
951,2235,1,1,0,2026-08-22
951,2238,3,3,0,2026-08-22
951,2250,11,5,6,2026-08-22
951,2296,1,0,1,2026-08-22
951,2337,4,2,2,2026-08-22
951,2360,1,1,0,2026-08-22
951,2368,1,0,1,2026-08-22
951,2382,3,2,1,2026-08-22
951,2385,2,2,0,2026-08-22
951,2386,4,3,1,2026-08-22
951,2388,2,0,2,2026-08-22
951,239,1,0,1,2026-08-22
951,2392,1,1,0,2026-08-22
951,2460,2,1,1,2026-08-22
951,2525,9,2,7,2026-08-22
951,331,2,0,2,2026-08-22
951,384,2,1,1,2026-08-22
951,413,1,1,0,2026-08-22
951,420,3,1,2,2026-08-22
951,434,1,0,1,2026-08-22
951,45,1,0,1,2026-08-22
951,450,8,7,1,2026-08-22
951,493,1,1,0,2026-08-22
951,559,3,1,2,2026-08-22
951,560,2,2,0,2026-08-22
951,568,4,3,1,2026-08-22
951,654,1,1,0,2026-08-22
951,661,2,2,0,2026-08-22
951,71,1,1,0,2026-08-22
951,725,3,3,0,2026-08-22
951,749,1,1,0,2026-08-22
951,752,1,1,0,2026-08-22
951,78,4,0,4,2026-08-22
951,780,2,1,1,2026-08-22
951,795,1,1,0,2026-08-22
951,869,1,1,0,2026-08-22
951,897,1,1,0,2026-08-22
951,910,3,3,0,2026-08-22
951,913,1,1,0,2026-08-22
951,916,2,1,1,2026-08-22
951,940,2,1,1,2026-08-22
951,987,1,1,0,2026-08-22
952,117,1,0,1,2026-08-22
952,441,1,0,1,2026-08-22
953,1341,1,1,0,2026-08-22
953,1410,3,2,1,2026-08-22
953,1535,2,1,1,2026-08-22
953,1539,1,0,1,2026-08-22
953,2079,1,0,1,2026-08-22
953,2203,2,0,2,2026-08-22
953,222,3,2,1,2026-08-22
953,2266,2,1,1,2026-08-22
953,2405,1,0,1,2026-08-22
953,3,1,1,0,2026-08-22
953,311,2,1,1,2026-08-22
953,383,2,0,2,2026-08-22
953,623,1,1,0,2026-08-22
953,746,3,0,3,2026-08-22
953,774,1,0,1,2026-08-22
953,787,1,1,0,2026-08-22
953,84,1,1,0,2026-08-22
953,891,2,1,1,2026-08-22
954,1178,1,1,0,2026-08-22
954,1740,1,1,0,2026-08-22
954,2139,1,0,1,2026-08-22
954,3725,1,1,0,2026-08-22
954,871,1,1,0,2026-08-22
956,1097,1,0,1,2026-08-22
956,1100,1,1,0,2026-08-22
956,1184,10,1,9,2026-08-22
956,1214,5,2,3,2026-08-22
956,1230,1,0,1,2026-08-22
956,1238,5,0,5,2026-08-22
956,1241,1,0,1,2026-08-22
956,1245,5,3,2,2026-08-22
956,1282,2,1,1,2026-08-22
956,1372,4,1,3,2026-08-22
956,138,2,1,1,2026-08-22
956,1439,2,2,0,2026-08-22
956,1516,1,0,1,2026-08-22
956,1646,2,2,0,2026-08-22
956,1647,1,1,0,2026-08-22
956,1738,1,1,0,2026-08-22
956,1740,3,2,1,2026-08-22
956,1788,7,4,3,2026-08-22
956,1887,1,0,1,2026-08-22
956,1898,1,0,1,2026-08-22
956,1958,2,2,0,2026-08-22
956,1965,1,1,0,2026-08-22
956,2019,2,0,2,2026-08-22
956,2051,1,0,1,2026-08-22
956,2113,3,3,0,2026-08-22
956,2115,1,0,1,2026-08-22
956,2194,1,1,0,2026-08-22
956,2223,3,1,2,2026-08-22
956,2250,1,0,1,2026-08-22
956,2322,2,1,1,2026-08-22
956,2337,1,1,0,2026-08-22
956,2392,9,5,4,2026-08-22
956,2457,1,1,0,2026-08-22
956,247,1,1,0,2026-08-22
956,261,5,1,4,2026-08-22
956,2687,1,1,0,2026-08-22
956,269,3,2,1,2026-08-22
956,2724,1,1,0,2026-08-22
956,2728,1,1,0,2026-08-22
956,285,2,2,0,2026-08-22
956,288,2,1,1,2026-08-22
956,2915,1,1,0,2026-08-22
956,2951,1,1,0,2026-08-22
956,3037,2,2,0,2026-08-22
956,3108,2,2,0,2026-08-22
956,3653,1,1,0,2026-08-22
956,376,1,1,0,2026-08-22
956,3924,1,1,0,2026-08-22
956,4123,1,1,0,2026-08-22
956,4162,1,1,0,2026-08-22
956,4359,1,0,1,2026-08-22
956,4803,1,1,0,2026-08-22
956,498,1,1,0,2026-08-22
956,5079,2,2,0,2026-08-22
956,5531,5,4,1,2026-08-22
956,559,3,0,3,2026-08-22
956,5660,1,1,0,2026-08-22
956,5848,1,1,0,2026-08-22
956,594,1,1,0,2026-08-22
956,653,3,0,3,2026-08-22
956,792,2,2,0,2026-08-22
956,826,5,2,3,2026-08-22
956,847,4,1,3,2026-08-22
956,894,1,1,0,2026-08-22
956,960,1,0,1,2026-08-22
956,970,1,1,0,2026-08-22
956,988,1,1,0,2026-08-22
957,1002,1,1,0,2026-08-22
957,1097,1,0,1,2026-08-22
957,1184,1,0,1,2026-08-22
957,1255,1,0,1,2026-08-22
957,139,1,0,1,2026-08-22
957,1403,1,1,0,2026-08-22
957,1439,1,0,1,2026-08-22
957,1516,1,0,1,2026-08-22
957,152,1,0,1,2026-08-22
957,1647,2,0,2,2026-08-22
957,1935,2,1,1,2026-08-22
957,2170,1,0,1,2026-08-22
957,22,1,1,0,2026-08-22
957,2309,1,0,1,2026-08-22
957,2382,1,0,1,2026-08-22
957,53,1,0,1,2026-08-22
957,695,1,0,1,2026-08-22
957,780,1,0,1,2026-08-22
957,886,1,0,1,2026-08-22
959,1,2,0,2,2026-08-22
959,1075,1,1,0,2026-08-22
959,1120,1,1,0,2026-08-22
959,1224,1,1,0,2026-08-22
959,1238,1,0,1,2026-08-22
959,1265,2,1,1,2026-08-22
959,1439,2,0,2,2026-08-22
959,1444,1,1,0,2026-08-22
959,152,2,2,0,2026-08-22
959,1645,2,1,1,2026-08-22
959,1646,1,1,0,2026-08-22
959,166,5,2,3,2026-08-22
959,1680,3,1,2,2026-08-22
959,1741,1,1,0,2026-08-22
959,1743,1,1,0,2026-08-22
959,1896,1,1,0,2026-08-22
959,1946,2,2,0,2026-08-22
959,1984,1,1,0,2026-08-22
959,2061,1,0,1,2026-08-22
959,2113,1,0,1,2026-08-22
959,2129,1,0,1,2026-08-22
959,2246,2,2,0,2026-08-22
959,2289,1,1,0,2026-08-22
959,2485,2,0,2,2026-08-22
959,2724,4,3,1,2026-08-22
959,273,2,0,2,2026-08-22
959,286,1,1,0,2026-08-22
959,288,1,1,0,2026-08-22
959,3037,1,1,0,2026-08-22
959,306,2,2,0,2026-08-22
959,3412,1,1,0,2026-08-22
959,3536,1,1,0,2026-08-22
959,354,1,0,1,2026-08-22
959,376,2,1,1,2026-08-22
959,3802,1,0,1,2026-08-22
959,3933,5,3,2,2026-08-22
959,4092,1,1,0,2026-08-22
959,4123,1,1,0,2026-08-22
959,413,1,0,1,2026-08-22
959,489,1,0,1,2026-08-22
959,5102,1,1,0,2026-08-22
959,538,2,1,1,2026-08-22
959,5825,1,0,1,2026-08-22
959,628,1,1,0,2026-08-22
959,654,1,1,0,2026-08-22
959,692,1,1,0,2026-08-22
959,704,1,0,1,2026-08-22
959,752,2,2,0,2026-08-22
959,811,2,1,1,2026-08-22
959,825,1,1,0,2026-08-22
959,940,8,0,8,2026-08-22
959,956,1,1,0,2026-08-22
959,969,4,1,3,2026-08-22
959,988,4,0,4,2026-08-22
960,1075,1,1,0,2026-08-22
960,1148,2,1,1,2026-08-22
960,1184,1,0,1,2026-08-22
960,1223,1,0,1,2026-08-22
960,1241,2,1,1,2026-08-22
960,1878,1,0,1,2026-08-22
960,193,1,1,0,2026-08-22
960,2114,1,0,1,2026-08-22
960,2132,1,1,0,2026-08-22
960,22,4,2,2,2026-08-22
960,2223,1,1,0,2026-08-22
960,2391,1,0,1,2026-08-22
960,2397,5,1,4,2026-08-22
960,2468,1,0,1,2026-08-22
960,261,1,0,1,2026-08-22
960,2717,1,1,0,2026-08-22
960,273,2,0,2,2026-08-22
960,2906,1,1,0,2026-08-22
960,2930,2,0,2,2026-08-22
960,3161,1,0,1,2026-08-22
960,3218,1,0,1,2026-08-22
960,3295,1,0,1,2026-08-22
960,3304,1,1,0,2026-08-22
960,354,1,1,0,2026-08-22
960,3695,1,0,1,2026-08-22
960,376,2,0,2,2026-08-22
960,3802,1,0,1,2026-08-22
960,3950,1,1,0,2026-08-22
960,3977,1,1,0,2026-08-22
960,4077,1,1,0,2026-08-22
960,4100,2,2,0,2026-08-22
960,4123,1,1,0,2026-08-22
960,4149,1,1,0,2026-08-22
960,4335,3,2,1,2026-08-22
960,4405,1,1,0,2026-08-22
960,4549,1,1,0,2026-08-22
960,4640,1,1,0,2026-08-22
960,4763,2,0,2,2026-08-22
960,4825,1,1,0,2026-08-22
960,5034,1,1,0,2026-08-22
960,5198,1,1,0,2026-08-22
960,5314,1,0,1,2026-08-22
960,5328,1,1,0,2026-08-22
960,5622,1,1,0,2026-08-22
960,5792,1,0,1,2026-08-22
960,5921,1,1,0,2026-08-22
960,594,4,0,4,2026-08-22
960,811,1,1,0,2026-08-22
960,858,1,0,1,2026-08-22
960,940,2,0,2,2026-08-22
960,961,1,0,1,2026-08-22
961,1100,9,1,8,2026-08-22
961,1184,4,0,4,2026-08-22
961,1201,1,1,0,2026-08-22
961,1223,1,0,1,2026-08-22
961,1226,2,2,0,2026-08-22
961,1403,1,0,1,2026-08-22
961,1622,1,0,1,2026-08-22
961,1862,4,1,3,2026-08-22
961,1930,2,0,2,2026-08-22
961,1984,1,0,1,2026-08-22
961,2051,2,1,1,2026-08-22
961,2086,1,1,0,2026-08-22
961,2093,2,1,1,2026-08-22
961,2123,1,0,1,2026-08-22
961,2139,1,0,1,2026-08-22
961,216,1,0,1,2026-08-22
961,2186,2,1,1,2026-08-22
961,2246,1,0,1,2026-08-22
961,2301,1,0,1,2026-08-22
961,2320,1,1,0,2026-08-22
961,238,2,1,1,2026-08-22
961,244,2,0,2,2026-08-22
961,2468,3,0,3,2026-08-22
961,2470,1,0,1,2026-08-22
961,261,1,1,0,2026-08-22
961,269,3,2,1,2026-08-22
961,284,1,0,1,2026-08-22
961,286,4,1,3,2026-08-22
961,2879,1,1,0,2026-08-22
961,3033,1,1,0,2026-08-22
961,3037,1,1,0,2026-08-22
961,3108,1,1,0,2026-08-22
961,3218,1,1,0,2026-08-22
961,3258,1,1,0,2026-08-22
961,3304,1,1,0,2026-08-22
961,3363,1,0,1,2026-08-22
961,354,2,0,2,2026-08-22
961,3673,1,1,0,2026-08-22
961,3731,1,1,0,2026-08-22
961,3802,3,1,2,2026-08-22
961,3807,1,0,1,2026-08-22
961,3873,1,1,0,2026-08-22
961,3896,1,1,0,2026-08-22
961,3924,2,1,1,2026-08-22
961,4046,1,1,0,2026-08-22
961,4048,1,1,0,2026-08-22
961,4084,1,0,1,2026-08-22
961,4100,1,1,0,2026-08-22
961,4181,1,1,0,2026-08-22
961,4227,1,1,0,2026-08-22
961,4237,1,1,0,2026-08-22
961,4264,1,1,0,2026-08-22
961,4335,1,0,1,2026-08-22
961,434,1,0,1,2026-08-22
961,4783,1,0,1,2026-08-22
961,4901,1,1,0,2026-08-22
961,5000,1,1,0,2026-08-22
961,5012,2,2,0,2026-08-22
961,5116,1,1,0,2026-08-22
961,5198,2,1,1,2026-08-22
961,5269,2,1,1,2026-08-22
961,5531,1,0,1,2026-08-22
961,5613,1,1,0,2026-08-22
961,5825,4,1,3,2026-08-22
961,653,3,0,3,2026-08-22
961,825,1,0,1,2026-08-22
961,879,2,0,2,2026-08-22
961,960,1,1,0,2026-08-22
961,962,1,0,1,2026-08-22
961,979,1,1,0,2026-08-22
961,996,2,1,1,2026-08-22
962,1587,2,0,2,2026-08-22
962,2246,1,0,1,2026-08-22
962,3751,1,0,1,2026-08-22
962,4123,1,1,0,2026-08-22
962,756,1,0,1,2026-08-22
962,940,1,0,1,2026-08-22
964,1002,3,1,2,2026-08-22
964,1005,1,0,1,2026-08-22
964,1136,2,1,1,2026-08-22
964,1182,1,0,1,2026-08-22
964,1183,3,1,2,2026-08-22
964,1214,1,1,0,2026-08-22
964,1265,1,0,1,2026-08-22
964,1418,1,0,1,2026-08-22
964,1427,1,0,1,2026-08-22
964,1456,1,1,0,2026-08-22
964,152,3,1,2,2026-08-22
964,1750,1,0,1,2026-08-22
964,1935,1,1,0,2026-08-22
964,1942,1,1,0,2026-08-22
964,1958,1,0,1,2026-08-22
964,2094,1,1,0,2026-08-22
964,2233,1,0,1,2026-08-22
964,2238,1,1,0,2026-08-22
964,2250,1,0,1,2026-08-22
964,2337,4,1,3,2026-08-22
964,234,1,1,0,2026-08-22
964,2480,1,0,1,2026-08-22
964,369,1,1,0,2026-08-22
964,4461,1,1,0,2026-08-22
964,489,1,1,0,2026-08-22
964,531,1,1,0,2026-08-22
964,796,2,0,2,2026-08-22
964,979,1,1,0,2026-08-22
965,1164,1,1,0,2026-08-22
965,1182,1,0,1,2026-08-22
965,1195,3,1,2,2026-08-22
965,1388,1,0,1,2026-08-22
965,1555,1,1,0,2026-08-22
965,1587,1,1,0,2026-08-22
965,1645,2,0,2,2026-08-22
965,1680,1,0,1,2026-08-22
965,1738,1,1,0,2026-08-22
965,193,1,0,1,2026-08-22
965,1958,1,0,1,2026-08-22
965,2138,1,1,0,2026-08-22
965,2407,2,0,2,2026-08-22
965,2416,1,0,1,2026-08-22
965,2468,1,0,1,2026-08-22
965,2684,1,1,0,2026-08-22
965,2902,1,1,0,2026-08-22
965,432,2,2,0,2026-08-22
965,53,1,1,0,2026-08-22
965,940,3,1,2,2026-08-22
965,956,1,0,1,2026-08-22
965,970,1,1,0,2026-08-22
966,139,1,0,1,2026-08-22
966,1585,1,0,1,2026-08-22
966,2073,1,0,1,2026-08-22
967,1091,1,1,0,2026-08-22
967,1152,1,1,0,2026-08-22
967,1253,1,0,1,2026-08-22
967,1293,1,0,1,2026-08-22
967,1338,1,0,1,2026-08-22
967,1345,1,0,1,2026-08-22
967,153,1,0,1,2026-08-22
967,1551,2,1,1,2026-08-22
967,1780,1,1,0,2026-08-22
967,1841,1,1,0,2026-08-22
967,1856,2,0,2,2026-08-22
967,1891,3,0,3,2026-08-22
967,191,2,1,1,2026-08-22
967,1948,1,1,0,2026-08-22
967,2021,1,0,1,2026-08-22
967,2182,1,0,1,2026-08-22
967,2188,1,1,0,2026-08-22
967,2254,3,1,2,2026-08-22
967,2414,4,0,4,2026-08-22
967,2491,1,0,1,2026-08-22
967,357,1,1,0,2026-08-22
967,647,1,1,0,2026-08-22
967,749,1,0,1,2026-08-22
967,844,1,0,1,2026-08-22
967,924,1,0,1,2026-08-22
968,1264,1,0,1,2026-08-22
968,1464,1,1,0,2026-08-22
968,1651,1,0,1,2026-08-22
968,1999,1,0,1,2026-08-22
968,2202,1,0,1,2026-08-22
968,222,1,0,1,2026-08-22
968,2266,1,0,1,2026-08-22
968,2445,1,0,1,2026-08-22
968,251,1,1,0,2026-08-22
968,256,1,1,0,2026-08-22
968,299,1,1,0,2026-08-22
968,470,1,1,0,2026-08-22
968,787,1,0,1,2026-08-22
969,1036,3,3,0,2026-08-22
969,1044,7,1,6,2026-08-22
969,1075,1,1,0,2026-08-22
969,1100,2,2,0,2026-08-22
969,1120,1,1,0,2026-08-22
969,1136,2,2,0,2026-08-22
969,1178,5,5,0,2026-08-22
969,1183,1,1,0,2026-08-22
969,1184,13,2,11,2026-08-22
969,1226,1,1,0,2026-08-22
969,1236,1,1,0,2026-08-22
969,1256,1,0,1,2026-08-22
969,1280,8,3,5,2026-08-22
969,1296,1,0,1,2026-08-22
969,1348,6,5,1,2026-08-22
969,1365,4,2,2,2026-08-22
969,1555,1,1,0,2026-08-22
969,1622,5,5,0,2026-08-22
969,1645,2,0,2,2026-08-22
969,1788,5,5,0,2026-08-22
969,1834,1,1,0,2026-08-22
969,1887,4,3,1,2026-08-22
969,1935,1,1,0,2026-08-22
969,1942,1,1,0,2026-08-22
969,1955,2,2,0,2026-08-22
969,2033,3,3,0,2026-08-22
969,2064,1,1,0,2026-08-22
969,2069,5,3,2,2026-08-22
969,2114,7,1,6,2026-08-22
969,2186,2,2,0,2026-08-22
969,2223,3,2,1,2026-08-22
969,2225,4,2,2,2026-08-22
969,2258,1,1,0,2026-08-22
969,2321,5,3,2,2026-08-22
969,2322,2,2,0,2026-08-22
969,2337,4,2,2,2026-08-22
969,238,5,5,0,2026-08-22
969,2394,1,1,0,2026-08-22
969,2397,5,1,4,2026-08-22
969,2407,4,3,1,2026-08-22
969,2420,1,1,0,2026-08-22
969,2432,5,4,1,2026-08-22
969,2457,3,2,1,2026-08-22
969,2463,3,2,1,2026-08-22
969,2480,4,4,0,2026-08-22
969,2485,7,2,5,2026-08-22
969,261,6,4,2,2026-08-22
969,2684,1,1,0,2026-08-22
969,269,3,2,1,2026-08-22
969,2693,3,1,2,2026-08-22
969,2724,3,3,0,2026-08-22
969,2732,1,1,0,2026-08-22
969,286,2,2,0,2026-08-22
969,2869,1,1,0,2026-08-22
969,3293,1,1,0,2026-08-22
969,3363,2,2,0,2026-08-22
969,342,1,0,1,2026-08-22
969,3439,1,1,0,2026-08-22
969,345,5,4,1,2026-08-22
969,399,3,2,1,2026-08-22
969,4069,1,1,0,2026-08-22
969,4092,1,0,1,2026-08-22
969,4123,2,2,0,2026-08-22
969,414,1,1,0,2026-08-22
969,4143,3,3,0,2026-08-22
969,4149,2,2,0,2026-08-22
969,4194,1,1,0,2026-08-22
969,4264,2,2,0,2026-08-22
969,4365,2,2,0,2026-08-22
969,4424,1,1,0,2026-08-22
969,461,3,0,3,2026-08-22
969,4693,1,1,0,2026-08-22
969,5819,1,1,0,2026-08-22
969,5867,1,1,0,2026-08-22
969,594,1,1,0,2026-08-22
969,654,3,2,1,2026-08-22
969,792,5,5,0,2026-08-22
969,811,2,0,2,2026-08-22
969,886,2,2,0,2026-08-22
